1692.9089510400993,2051.2525095954497
1693.7637084190726,2050.7706449619413
1694.610868811512,2050.2205573477745
1695.4286820614816,2049.630015548611
1696.2075596130371,2049.0042108215334
1696.934650405264,2048.325289207065
1697.577471875,2047.5733839843754
1698.1783740042029,2046.757157987203
1698.7280202396096,2045.93231929041
1699.2513498847484,2045.080619507349
1699.7419690487443,2044.2175490741452
1700.2074056063473,2043.3241734458463
1700.628041567993,2042.4151333625796
1700.9771945242405,2041.4699099975708
1701.1371970458986,2040.4886066650392
1701.8695302734372,2039.9102343750003
1702.6799733348844,2039.3053150634767
1703.434259833008,2038.6595394313695
1704.2390180940151,2038.0543600117687
1705.0648367004692,2037.502231960714
1705.9267914459226,2036.9908513366702
1706.809080578613,2036.5198390777591
1707.6542896142955,2035.9851935806753
1708.4328429170607,2035.360253861475
1709.1284022928235,2034.6381452198507
1709.725266663003,2033.8541817372625
1710.2640945366174,2032.9983980401853
1710.7428173568726,2032.1236452739718
1711.189129638672,2031.2365521484376
1711.635127154541,2030.3431731689454
1712.0307,2029.4357586734775
1712.0307,2028.4363093794764
1712.0307,2027.4338804671945
1712.0307000000003,2026.4277108734134
1712.0307,2025.4341173763755
1712.0307,2024.4315261045465
1712.0307,2023.4244409399514
1712.0307,2022.4270289088668
1712.0307,2021.4361450927736
1712.0301738407134,2020.4366770164493
1712.0280956712372,2019.4308951824235
1712.0234904769445,2018.4215801971334
1712.0150246531189,2017.4341657705431
1711.9997371889503,2016.4317681960395
1711.9727035614073,2015.4339156008127
1711.9224513088323,2014.4309240983832
1711.8212314458199,2013.436755872362
1711.5919293720244,2012.4675116203312
1711.1879207283018,2011.5448192077642
1710.8627076698303,2010.5999611755374
1710.615311541748,2009.6357718261725
1710.4576396301268,2008.658308184815
1710.3268927192687,2007.6610728706364
1710.9274921954154,2007.3057000000003
1711.9287918004034,2007.3057000000003
1712.93204888916,2007.2967156822208
1713.924176086998,2007.2055736647965
1714.884709411621,2006.9758843452457
1715.8193454465866,2006.6172505835416
1716.7355379755018,2006.1843858664158
1717.6168026007829,2005.718415924168
1718.4777972686766,2005.2075335449222
1719.3066881042002,2004.656150821686
1720.0831279625413,2004.0262151329043
1720.8409257123467,2003.3810796998027
1721.7946548967834,2003.1273485960965
1722.8011834697304,2003.0774131736162
1723.7938917337772,2003.071651325667
1724.7867135254855,2003.0443128088953
1725.794338993549,2002.9322326014524
1726.750017986905,2002.6821624779348
1727.6885069208738,2002.2981601248148
1728.5740695088286,2001.866389590774
1729.462009502792,2001.3987404850009
1730.322301002683,2000.8845521368366
1731.123556230974,2000.2877952079295
1731.8287866607661,1999.5764231048588
1732.413801716381,1998.7803099342764
1732.9257084272597,1997.9175167737508
1733.3927526887471,1997.0287061176718
1733.83047606247,1996.1182368750156
1734.2020199590856,1995.1981162208976
1734.4728934132095,1994.2316960306646
1734.5973220829005,1993.2434025074008
1734.6180015498514,1992.2473832410637
1734.7569673642156,1991.2587355870726
1735.212623989391,1990.375552168131
1735.8590935866828,1989.6026871024135
1736.5074492282863,1988.8418236824036
1737.0679327014918,1988.0256823524478
1738.0136204254147,1987.8438408843995
1739.0135001635072,1987.8154586939338
1740.002154650163,1987.812068365526
1741.001632017278,1987.8246851445679
1741.9984110231394,1987.8501126179697
1743.005345789146,1987.8795214110376
1744.0091155014034,1987.90883776474
1745.0066575115438,1987.9379722305894
1745.9989404737466,1987.966953099346
1746.9504424621575,1987.7367338378908
1747.8395232727044,1987.2889896972658
1748.7277059008593,1986.8416978843693
1749.6258913771921,1986.381131751716
1750.496593333387,1985.903068700123
1751.3515459529394,1985.381776940632
1752.1641500762935,1984.8221194366456
1753.1513654976661,1984.6843637123234
1754.1054071383053,1984.3900830850248
1755.0345122825029,1984.009518072303
1755.946188701051,1983.5836495181445
1756.8262153214905,1983.1292107760207
1757.6970361553185,1982.6303790580753
1758.5288096992913,1982.0783331276375
1759.2405749778266,1981.3941133201124
1759.8183972714896,1980.575230755377
1760.3428011272904,1979.7223176556115
1760.8317612277979,1978.8353523654941
1761.273177530121,1977.9527280871218
1761.6750516299958,1977.04119393279
1761.9527999999996,1976.0816125000003
1762.0764647460933,1975.075346362305
1762.115206627297,1974.0760926812472
1762.1243967035289,1973.0891617088798
1762.1249046838338,1972.0750501618331
1762.1191006401052,1971.0845829490852
1762.08650429132,1970.0832598190364
1761.9727116818372,1969.0905411632891
1761.7101752137598,1968.134871886832
1761.318622976171,1967.204902733476
1760.8805288657004,1966.2995786229794
1760.4368301025386,1965.4092304199223
1759.9958872081163,1964.516241840123
1759.5572255266222,1963.6188776898553
1759.1193987796778,1962.7156209587101
1758.68930420289,1961.8208265627864
1758.2572169910122,1960.9127676893613
1757.8287588840483,1959.9984822772983
1757.3802374927518,1959.1092029697422
1756.874915419,1958.2426669610206
1756.3114318385597,1957.4202096608642
1755.6731174007411,1956.6618092296603
1754.9273501251214,1955.9886695995335
1754.1730999999995,1955.3421375000003
1754.2933804870602,1954.513372058106
1754.7476452308829,1953.620460059381
1755.1077097917077,1952.691122332955
1755.3159772217273,1951.7065811239245
1755.4084136994657,1950.7265506036524
1755.4359763970417,1949.714082605129
1755.4473427185055,1948.7219746429446
1755.5216657432554,1947.7228225337985
1755.9801404282566,1946.8610514570717
1756.7946357932565,1946.2961973407275
1757.5574348506925,1945.6233740077976
1758.2148334033964,1944.8751136188512
1758.7664119529718,1944.0604413055423
1759.3457322062488,1943.231188592148
1759.9430583491917,1942.4321691166406
1760.5345359374996,1941.6340765625005
1761.0705335330067,1940.7844266788666
1761.5733645608718,1939.9155579555934
1762.0425811583098,1939.036019662351
1762.4857232917423,1938.1279796495978
1762.848756833553,1937.2122045247559
1763.066553662109,1936.2343329833989
1763.1515816421074,1935.2382732944425
1763.1777634314176,1934.246061214072
1763.1833072769282,1933.2470000943963
1763.1816204195495,1932.2389212561911
1763.1669494555529,1931.2335351644765
1763.1123656707762,1930.2437537471776
1762.9523009639738,1929.2549814872268
1762.631951425552,1928.3065513493066
1762.2121806219575,1927.399796255094
1761.7595042103467,1926.5074459119503
1761.2620362374125,1925.6337441886728
1760.7110739489376,1924.814686999685
1760.0700366703009,1924.0397826259477
1759.3546556396482,1923.3527560302737
1758.5514201976293,1922.7373886035448
1757.7127773390707,1922.2094137561744
1756.8354792036032,1921.7358253759248
1755.926021437454,1921.2932244258884
1755.0476107969757,1920.8243348239428
1754.2199447882172,1920.2721497981552
1754.1598398307797,1919.3665457698828
1754.4655918113706,1918.4114164379125
1754.733259684753,1917.4404853828435
1754.879520695281,1916.451733025897
1754.9697923447843,1915.4570833516007
1755.0237690156932,1914.4603915049556
1755.0501213867183,1913.4576937988286
1755.0555261681554,1912.45885880065
1755.0501275508516,1911.4665667329732
1755.0166329589838,1910.4598465087893
1754.907665065586,1909.4707684718792
1754.6512232864734,1908.5161580108706
1754.257357629871,1907.5984016337875
1753.8064088380524,1906.6890641372363
1753.3339696026796,1905.8056591898444
1752.8224387442583,1904.9653879050738
1752.2163852504978,1904.160688729019
1751.5092785593981,1903.4628116532806
1750.689932506692,1902.8723179460708
1749.8237123737522,1902.3822793520849
1748.9438448216908,1901.922393361521
1748.191284317016,1901.2803401214605
1748.018540581655,1900.3070113741403
1748.0043094545,1899.30549275623
1747.8753870644564,1898.31778025384
1747.5955705657002,1897.3464530763154
1747.2206535949701,1896.4157547637942
1746.8031370024319,1895.5249274826115
1746.348024189669,1894.6292308157374
1745.857202898178,1893.752265995561
1745.314331762695,1892.9052257324224
1744.7059981190973,1892.1154257202036
1744.0094808379608,1891.4044598694584
1743.2196934112544,1890.8044395690922
1742.332506350916,1890.3205761548165
1741.4578640624995,1889.8637453125002
1740.7661472827906,1889.15031758461
1740.2272581195648,1888.305661437041
1739.7596021885852,1887.4108408689904
1739.2908324907419,1886.536774525321
1738.7683479309073,1885.6819353576666
1738.1796372567544,1884.8694380605184
1737.5132381286612,1884.1260914245613
1736.751808975982,1883.4666689765936
1735.9236763856331,1882.9224404802908
1735.068492930221,1882.4219726837161
1734.2947477306361,1881.7644398468024
1733.7035132324213,1880.9667103027348
1733.2453268127435,1880.0808008117679
1734.1960858970158,1879.9876224853874
1735.1932154205795,1879.916864664233
1736.1920911346429,1879.8459829307558
1737.196241840982,1879.7795294035911
1738.1894286977592,1879.726379486327
1739.1873820903593,1879.6822330573918
1740.1800455440216,1879.6463744382024
1741.1864185219938,1879.6186371282697
1742.1897603616173,1879.6021271754862
1743.1899389269283,1879.5966300700072
1744.1850291258327,1879.5641254330635
1745.1747717839712,1879.4618022318841
1746.149891922521,1879.2233736613275
1747.0677039104933,1878.838619136906
1747.9638704589838,1878.4008029052734
1748.9267146317477,1878.1119836897376
1749.8610530080314,1878.4241127211571
1750.8288351429458,1878.6783419484138
1751.8108107410128,1878.7874735942723
1752.8249867785926,1878.8436010951045
1753.8179569027961,1878.8678743105252
1754.8248238464425,1878.8727476266156
1755.8125207031244,1878.869493164063
1756.8064593749993,1878.8493453125004
1757.8101835141176,1878.7716373867515
1758.7882892111415,1878.5527848176066
1759.7144871697062,1878.1697952024524
1760.6030733635137,1877.717003221519
1761.4864053356164,1877.2568933275643
1762.393304541015,1876.8345401424413
1763.3392058593745,1876.4880897216801
1764.1998050567622,1876.819223379517
1765.0610607925885,1877.3258294931893
1765.9433201152794,1877.8000886196141
1766.8369133677952,1878.2516944956308
1767.7404679569238,1878.6732990306857
1768.6794782962852,1879.0004183974452
1769.6591481148653,1879.169634519178
1770.673003797292,1879.2297063023093
1771.668927356103,1879.245245948076
1772.6751660766622,1879.247263197172
1773.6660180651745,1879.2429842101224
1774.657693749999,1879.2199875000006
1775.6698618484486,1879.1384438903813
1776.6399085937492,1878.9277687500003
1777.5706636320106,1878.56332640152
1778.471129669761,1878.1265538642888
1779.3631821262643,1877.6663878758852
1780.2205190887444,1877.1758123779302
1781.0409103900424,1876.597536037827
1781.7692393228047,1875.9011925243385
1782.3755822229855,1875.1232883747107
1782.918823003818,1874.2706379672234
1783.4072566296445,1873.412618083376
1783.8841584845327,1872.5262088586223
1784.3551593950383,1871.6423537919525
1784.8411072814936,1870.7737694091802
1785.3630406532282,1869.9083859344487
1786.045298388671,1869.4971208251955
1786.7829677654258,1870.1925874206543
1787.5992793629161,1870.7475481178285
1788.4727759240918,1871.2470038399701
1789.3462627627364,1871.7293902007107
1790.1699112521164,1872.2918183409695
1790.9532583743087,1872.9200865202909
1791.6648355032914,1873.6123672762874
1792.3784410356216,1874.3141658431116
1793.1653818927282,1874.9343098948004
1793.9980908383661,1875.5049507139147
1794.8500902938417,1876.0162890515032
1795.7345468994133,1876.4732906494146
1796.6502780703058,1876.903972000361
1797.5841075817102,1877.2315726451875
1798.5736732834152,1877.402287810928
1799.5648995328115,1877.4624177266771
1800.570533783769,1877.4801174232962
1801.5635180749985,1877.4834349395373
1802.569378659369,1877.482580828298
1803.5748566502384,1877.4738437457984
1804.564476972144,1877.4401041258639
1805.5539073652917,1877.3355265421453
1806.5233568429403,1877.0816298573318
1807.4427133525364,1876.687933057261
1808.3362537019304,1876.2433193452302
1809.2233479012957,1875.7550601377968
1810.0670911578648,1875.233174031496
1810.8808086124411,1874.6654656490332
1811.6300433024933,1874.0056261180105
1812.2282330244211,1873.1943178288755
1812.7600092269352,1872.341699212438
1813.2482423865786,1871.4870168230536
1813.7256194998554,1870.591323021597
1814.1659977214804,1869.705242953873
1814.5801161270608,1868.7935591634277
1814.9367037109369,1867.8540736328127
1815.152409374999,1866.8923437500005
1815.5275242012015,1865.9540273757939
1815.9468560463897,1865.050750040627
1816.3985883201708,1864.1587388980154
1816.8514436067276,1863.2637683808389
1817.2623128219655,1862.3511156345548
1817.618751433038,1861.4286526237015
1817.8548173795812,1860.4506306391243
1818.207464466094,1859.603751455689
1819.1976463378896,1859.498597460938
1820.2005645792358,1859.4918125014788
1821.2013600963107,1859.4780082862858
1822.1899141056947,1859.3949189274792
1823.1656235824098,1859.17476289444
1824.1094328090658,1858.8143239562994
1825.0023268255404,1858.3922921174053
1825.8989625495485,1857.9285306360905
1826.7612980400552,1857.4400083199982
1827.6144932433597,1856.896485378886
1828.3492260803214,1856.2336549194342
1829.1003799012176,1856.3112390491015
1829.6014300781242,1857.1721396484381
1830.0645318694465,1858.0660274959391
1830.5001359242015,1858.967158864481
1830.9387527070269,1859.8549341846672
1831.4220189802222,1860.7466611929244
1831.9578067298405,1861.58231422782
1832.6012770524494,1862.3535440146927
1833.3427485118382,1863.0005119073396
1834.1745419629624,1863.5533558795755
1835.049398203235,1864.0431029500787
1835.9497656046085,1864.499894801975
1836.8726870005125,1864.8877849908833
1837.8262159751407,1865.1566814344412
1838.814761438369,1865.318823744202
1839.8063493327602,1865.4178774595953
1840.8006925511925,1865.4884550717034
1841.8034598022134,1865.5504627368389
1842.8072797908776,1865.6232459308628
1843.7882768608863,1865.7345122438376
1844.7595904296868,1866.001297851563
1845.5694771235935,1866.5751829077249
1846.3238980957024,1867.222932714844
1847.1595659424775,1867.7792761739736
1848.021750261318,1868.2930133898503
1848.8914578224174,1868.772893797303
1849.7783701377862,1869.2288822158816
1850.6943494696015,1869.6657230895062
1851.603163681792,1870.0858678984646
1852.5087454720606,1870.4807742728522
1853.4532130689013,1870.8183629854816
1854.422797998046,1871.0245546203616
1855.4287249999993,1871.1077718750003
1856.4235853699079,1871.1300190157672
1857.4208147099487,1871.133456947029
1858.4310195428245,1871.132538981003
1859.4248312551745,1871.122859450571
1860.4326910616865,1871.083315647078
1861.418249999999,1870.9632375000003
1862.3765529960622,1870.6895386180881
1863.3008636820784,1870.2840528499132
1864.1854443963243,1869.8440579837627
1865.0649113358968,1869.3707207111363
1865.9230469615927,1868.8329826324466
1866.705002400177,1868.2170694166666
1867.3871809593015,1867.503846474219
1867.977581194686,1866.6835016387945
1868.4703835020498,1865.8234649698084
1868.9145644377468,1864.9191638529246
1869.3197850195875,1864.0176759370806
1869.7279477217783,1863.0976553966289
1870.1316080267063,1862.1868270398859
1870.5368265367856,1861.2713828530552
1870.9328590480795,1860.3588449539188
1871.223466867285,1859.3877735519177
1871.378661987304,1858.3974950195316
1871.452161020737,1857.3987410672908
1871.4810433754437,1856.4055450262072
1871.4865092429407,1855.408978816871
1871.4971656400317,1854.4185541308466
1871.5376195975173,1853.4177787998383
1871.669261421298,1852.412089705134
1872.172215616559,1851.5754469995502
1872.7417707687905,1850.7592332136874
1873.2485970385067,1849.9016313261036
1873.7228966616442,1849.0187918313745
1874.1710635328282,1848.118223348761
1874.5728450241081,1847.200211574936
1874.844399999999,1846.2447625000002
1874.9638128416052,1845.2596060632231
1875.0032914775986,1844.2516789066804
1875.01302217729,1843.2581000409784
1875.0138764884105,1842.2581254600289
1875.0092138797584,1841.252392818651
1874.986105238246,1840.259248625374
1874.9070643897999,1839.261303874207
1874.6973657674898,1838.2814571878198
1874.3326114746083,1837.3449036132815
1873.8965376584163,1836.4419434551005
1873.4601738519718,1835.5635930001145
1873.043844006901,1834.6409516476992
1873.0059031494131,1833.7456300292972
1873.967430406671,1833.4779245674074
1874.8780184051507,1833.082212014771
1875.7896406157663,1832.6399413535896
1876.6720670763818,1832.178599554279
1877.5377453323376,1831.6911325688225
1878.387163312893,1831.1562766827765
1879.1339626464835,1830.509541992188
1880.100897115325,1830.2853073028568
1881.0895173493375,1830.3611884655
1882.0782464370598,1830.5133840915025
1883.0525241630546,1830.745395860672
1884.0050881401648,1831.0479326899947
1884.9196550142458,1831.4517936261298
1885.8650748033992,1831.7474526167873
1886.8630988914958,1831.8879646258356
1887.8611946312597,1831.947121855557
1888.8689953624717,1831.9700238838195
1889.8690507202914,1831.9750976030589
1890.8627129707804,1831.9724260126113
1891.8664909734061,1831.9559687740566
1892.8548966796861,1831.89842421875
1893.8491949434745,1831.7313051210406
1894.7830385766556,1831.407834783292
1895.6974594482413,1830.978749902344
1896.585693829941,1830.5273582407594
1897.4569304750435,1830.0469904080392
1898.2980609414897,1829.4978908656822
1899.0633188027612,1828.840353064549
1899.7033210157385,1828.0853498179436
1900.2545832464925,1827.2451417878988
1900.7406705519518,1826.377053047584
1901.201286024474,1825.4828877479556
1901.645334919261,1824.5941217294696
1902.089771760272,1823.7041480413438
1902.5392404968252,1822.8040981079105
1902.5471203333843,1821.807406848717
1902.521395758878,1820.8110004264117
1902.4958431317318,1819.8212541513444
1902.469818988036,1818.8132443237305
1902.4438181610096,1817.8054629470826
1902.4182968008927,1816.816015825048
1902.3925177849103,1815.8165795467585
1902.3667348583208,1814.8169916566849
1902.8829222624765,1814.3348999999998
1903.8748621596324,1814.3348999999998
1904.8726369553078,1814.3108828872203
1905.8549215999592,1814.1649107730864
1906.8267786739339,1813.876245105362
1907.741882364886,1813.4948542020381
1908.6365656975856,1813.0553909865082
1909.5147581763615,1812.5859177236619
1910.3724435087834,1812.0587009468445
1911.1669912344803,1811.4391704995453
1911.8468322329495,1810.7162946111062
1912.4200301758635,1809.9027886726676
1912.921024465296,1809.036422144387
